date,job_code,rawpop,is_emerging_job
2015,U0Z80,3185.5969086617256,False
2015,U0Z81,369.9965218436043,True
2015,U0Z90,1372.4516325596874,False
2015,U0Z91,993.226192895332,False
2015,U0Z92,945.9953807726164,False
2015,U1Z80,20224.105990830816,False
2015,U1Z81,645.5498715616047,False
2015,U1Z82,4276.887337663861,False
2015,U1Z91,34664.24650049509,False
2015,U1Z92,175.463475703431,True
2015,U1Z93,429.63945273616696,True
2015,V0Z60,41083.592640327166,False
2015,V1Z80,17859.83766473995,False
2015,V1Z81,232.8141261016181,True
2015,V2Z90,4262.737542345714,False
2015,V2Z91,664.6350332740471,False
2015,V2Z92,867.2773908386145,False
2015,V2Z93,1820.8185264731496,False
2015,V3Z70,3393.181702093764,False
2015,V3Z71,1800.0653888996728,False
2015,V3Z80,5110.533149929819,False
2015,V3Z90,1473.8622578084985,False
2015,V4Z80,2697.0497500854794,False
2015,V4Z83,12950.091828052817,False
2015,V4Z85,4821.363043579199,False
2015,V5Z81,72094.45937643912,False
2015,V5Z82,21869.478361328773,False
2015,V5Z84,12466.73876815042,False
2015,W0Z80,1509.1789914470223,False
2015,W0Z90,4512.06278404902,False
2015,W0Z91,72.79262974269442,True
2015,W0Z92,1242.0895240852,False
2015,W1Z80,12267.503819758926,False
2016,A0Z40,61674.83,False
2016,A0Z41,5950.13,False
2016,A0Z42,2654.95,False
2016,A0Z43,5241.91,False
2016,A1Z40,19592.71,False
2016,A1Z41,22318.46,False
2016,A1Z42,104404.81,False
2016,A2Z70,2498.56,False
2016,A2Z90,322.47,True
2016,A3Z40,2580.49,False
2016,A3Z41,1293.52,False
2016,A3Z90,88.37,True
2016,B0Z20,4760.43,False
2016,B0Z21,12740.36,False
2016,B1Z40,4963.4800000000005,False
2016,B2Z40,9308.61,False
2016,B2Z41,406.14,True
2016,B2Z42,507.17,True
2016,B2Z43,950.16,False
2016,B2Z44,3195.37,False
2016,B3Z20,15474.59,False
2016,B4Z41,5740.88,False
2016,B4Z42,5891.91,False
2016,B4Z43,5018.56,False
2016,B4Z44,4449.18,False
2016,B5Z40,3069.04,False
2016,B6Z70,432.52,False
2016,B6Z71,4942.07,False
2016,B6Z72,2062.18,False
2016,B6Z73,3459.19,False
2016,B7Z90,1212.5,False
2016,B7Z91,3569.52,False
2016,C0Z20,2583.72,False
2016,C1Z40,3348.28,False
2016,C2Z70,2681.77,False
2016,C2Z71,283.62,True
2016,C2Z80,120.08,True
2016,D0Z20,4873.14,False
2016,D1Z40,645.97,False
2016,D1Z41,2708.13,False
2016,D2Z40,3896.81,False
2016,D2Z41,403.63,False
2016,D2Z42,3679.67,False
2016,D3Z20,10120.24,False
2016,D4Z40,3576.56,False
2016,D4Z41,358.59000000000003,False
2016,D6Z70,2152.6,False
2016,D6Z71,1357.01,False
2016,D6Z80,529.93,False
2016,E0Z20,3719.6,False
2016,E0Z21,20798.39,False
2016,E0Z22,1138.65,False
2016,E0Z23,914.09,False
2016,E0Z24,5046.94,False
2016,E1Z40,446.85,True
2016,E1Z41,2356.73,False
2016,E1Z42,5848.81,False
2016,E1Z43,912.17,False
2016,E1Z44,408.03,True
2016,E1Z46,1672.11,False
2016,E1Z47,1242.67,False
2016,E2Z70,3261.68,False
2016,E2Z80,936.16,False
2016,F0Z20,5686.97,False
2016,F1Z40,907.02,False
2016,F1Z41,894.26,False
2016,F2Z20,1325.96,False
2016,F3Z41,890.7,False
2016,F4Z20,1135.74,False
2016,F4Z41,514.88,False
2016,F5Z70,445.94,True
2016,G0A40,6575.99,False
2016,G0A41,2694.16,False
2016,G0A42,590.5,True
2016,G0A43,5981.42,False
2016,G0B40,1770.27,False
2016,G0B41,6248.0,False
2016,G1Z70,10935.57,False
2016,G1Z71,501.7,False
2016,G1Z80,1239.95,False
2016,H0Z90,3291.82,False
2016,H0Z91,1432.7,False
2016,H0Z92,2761.62,False
2016,J0Z20,45643.43,False
2016,J1Z40,12850.62,False
2016,J1Z80,1193.87,False
2016,J3Z40,8761.34,False
2016,J3Z41,7920.96,False
2016,J3Z42,22413.91,False
2016,J3Z43,14890.21,False
2016,J3Z44,3051.21,False
2016,J4Z40,1268.67,False
2016,J4Z60,84.12,True
2016,J4Z80,1503.51,False
2016,J5Z60,5429.7,False
2016,J5Z61,1195.14,True
2016,J5Z62,4922.54,False
2016,J5Z80,718.74,False
2016,J6Z90,135.56,True
2016,J6Z91,370.78,True
2016,J6Z92,523.48,True
2016,K0Z20,1282.23,False
2016,K0Z40,475.23,False
2016,L0Z60,27493.48,False
2016,L1Z60,11270.19,False
2016,L2Z60,26153.2,False
2016,L2Z61,25148.55,False
2016,L3Z80,3312.87,False
2016,L4Z80,1467.84,False
2016,L4Z81,2960.42,False
2016,L5Z90,9387.26,False
2016,L5Z91,1551.49,False
2016,L5Z92,3245.67,False
2016,L6Z90,326.32,False
2016,M0Z60,4766.22,False
2016,M1Z80,8124.25,False
2016,M1Z81,7227.849999999999,False
2016,M2Z90,31584.0,False
2016,M2Z91,1971.65,False
2016,M2Z92,1346.67,False
2016,N0Z90,11369.89,False
2016,N0Z91,1964.39,False
2016,P3Z90,648.79,False
2016,Q0Z60,10439.85,False
2016,Q1Z80,4825.21,False
2016,Q1Z81,2266.36,False
2016,Q2Z90,2342.05,False
2016,Q2Z91,1060.71,False
2016,R0Z60,39069.7,False
2016,R0Z61,26895.91,False
2016,R1Z60,19682.77,False
2016,R1Z61,6648.17,False
2016,R1Z62,33047.78,False
2016,R1Z63,1081.26,False
2016,R1Z66,9130.88,False
2016,R1Z67,13316.61,False
2016,R2Z80,26145.45,False
2016,R2Z83,6189.58,False
2016,R3Z80,1682.58,False
2016,R3Z82,1247.64,False
2016,R4Z90,7004.22,False
2016,R4Z91,9495.22,False
2016,R4Z92,1096.39,False
2016,R4Z93,8109.54,False
2016,S0Z20,10273.94,False
2016,S0Z40,3060.08,False
2016,S0Z41,890.72,False
2016,S0Z42,5123.74,False
2016,S1Z20,70792.97,False
2016,S1Z40,37574.85,False
2016,S1Z80,5871.23,False
2016,S2Z60,35150.72,False
2016,S2Z61,74373.5,False
2016,S2Z80,2288.81,False
2016,S2Z81,1109.68,False
2016,S3Z90,1630.59,False
2016,T0Z60,13073.82,False
2016,T1Z60,22177.47,False
2016,T2A60,53399.54,False
2016,T2B60,11499.93,False
2016,T3Z60,1103.65,False
2016,T3Z61,28244.97,False
2016,T4Z60,82002.63,False
2016,T4Z61,17849.99,False
2016,T4Z62,10503.17,False
2016,T6Z61,6879.03,False
2016,U0Z80,3176.5,False
2016,U0Z81,529.09,True
2016,U0Z90,1492.7,False
2016,U0Z91,566.12,False
2016,U0Z92,1133.78,False
2016,U1Z80,23678.28,False
2016,U1Z81,564.5799999999999,False
2016,U1Z82,5157.37,False
2016,U1Z91,40738.4,False
2016,U1Z92,86.26,True
2016,U1Z93,220.7,True
2016,V0Z60,46331.75,False
2016,V1Z80,19943.7,False
2016,V1Z81,186.26,True
2016,V2Z90,4517.0,False
2016,V2Z91,660.35,False
2016,V2Z92,903.51,False
2016,V2Z93,2026.3,False
2016,V3Z70,4220.02,False
2016,V3Z71,1806.34,False
2016,V3Z80,5489.05,False
2016,V3Z90,1330.84,False
2016,V4Z80,2872.4,False
2016,V4Z83,13440.22,False
2016,V4Z85,4763.4,False
2016,V5Z81,77656.82,False
2016,V5Z82,21918.4,False
2016,V5Z84,13250.41,False
2016,W0Z80,725.78,False
2016,W0Z90,3632.28,False
2016,W0Z91,43.71,True
2016,W0Z92,1366.59,False
2016,W1Z80,12610.29,False
2017,A0Z40,63799.424681524666,False
2017,A0Z41,6717.513338226917,False
2017,A0Z42,2713.750732908246,False
2017,A0Z43,5913.63752198217,False
2017,A1Z40,19761.376826230047,False
2017,A1Z41,23296.19418227856,False
2017,A1Z42,111752.69153340955,False
2017,A2Z70,3254.227334690123,False
2017,A2Z90,422.1158950520511,True
2017,A3Z40,2338.5302969301056,False
2017,A3Z41,1694.22697503723,False
2017,A3Z90,277.0865704443009,True
2017,B0Z20,5938.97588740816,False
2017,B0Z21,14904.193361709247,False
2017,B1Z40,7161.987536247379,False
2017,B2Z40,11582.700015222586,False
2017,B2Z41,547.8744767975996,True
2017,B2Z42,334.90570502128924,False
2017,B2Z43,1003.7244302889948,False
2017,B2Z44,4070.7781187532432,False
2017,B3Z20,16483.400084580175,False
2017,B4Z41,6577.443862771431,False
2017,B4Z42,6911.0325337109625,False
2017,B4Z43,6758.805749804032,False
2017,B4Z44,5076.907453852835,False
2017,B5Z40,4076.755727522959,False
2017,B6Z70,853.093850091819,True
2017,B6Z71,5152.303864142688,False
2017,B6Z72,2466.4725991889222,False
2017,B6Z73,5232.049887592689,False
2017,B7Z90,1609.459369145718,False
2017,B7Z91,4723.970838792862,False
2017,C0Z20,2793.3103143795206,False
2017,C1Z40,4271.3015025509,False
2017,C2Z70,2628.1582770799355,False
2017,C2Z71,359.44840544247234,True
2017,C2Z80,247.03382624262653,True
2017,D0Z20,4895.287144720687,False
2017,D1Z40,730.0342402669652,False
2017,D1Z41,4072.9694189041847,False
2017,D2Z40,3946.053075745256,False
2017,D2Z41,472.0031377485587,True
2017,D2Z42,3695.571920910223,False
2017,D3Z20,11053.795953937892,False
2017,D4Z40,3945.5327444512536,False
2017,D4Z41,621.2867464116329,True
2017,D6Z70,2741.014995629598,False
2017,D6Z71,1992.2230363249237,False
2017,D6Z80,463.2280246196281,False
2017,E0Z20,4691.122937266134,False
2017,E0Z21,21670.92598787613,False
2017,E0Z22,1254.9545160622015,False
2017,E0Z23,1016.6261577529782,False
2017,E0Z24,6395.637824785682,False
2017,E1Z40,755.468335672515,True
2017,E1Z41,2506.1903474025803,False
2017,E1Z42,4837.48115122805,False
2017,E1Z43,1253.7135530998034,False
2017,E1Z44,396.7822990802185,True
2017,E1Z46,2318.8508095922757,False
2017,E1Z47,1084.014097245367,False
2017,E2Z70,3822.936231047592,False
2017,E2Z80,959.6006484930418,False
2017,F0Z20,6517.551886971403,False
2017,F1Z40,1270.5068840884046,False
2017,F1Z41,775.0981878534982,False
2017,F2Z20,1801.2163809453375,False
2017,F3Z41,1185.7936390504997,False
2017,F4Z20,931.8257713681508,False
2017,F4Z41,614.7733367251451,False
2017,F5Z70,565.0200088438609,True
2017,G0A40,8376.438149726346,False
2017,G0A41,3710.274750736974,False
2017,G0A42,437.810521039968,False
2017,G0A43,6216.387322004963,False
2017,G0B40,2445.939574599927,False
2017,G0B41,7124.611177416815,False
2017,G1Z70,11397.862664485869,False
2017,G1Z71,796.5630171931613,False
2017,G1Z80,914.7318463669478,False
2017,H0Z90,3803.419186799192,False
2017,H0Z91,1678.1413933060103,False
2017,H0Z92,3643.191493932304,False
2017,J0Z20,47621.156611272985,False
2017,J1Z40,14415.07431502847,False
2017,J1Z80,2082.750519777552,False
2017,J3Z40,10753.2245179752,False
2017,J3Z41,8878.260591550057,False
2017,J3Z42,23209.789983176142,False
2017,J3Z43,19300.518619423,False
2017,J3Z44,3532.9602349161883,False
2017,J4Z40,2345.555350126205,False
2017,J4Z60,599.3821886749116,True
2017,J4Z80,1933.5140611577283,False
2017,J5Z60,4650.909844546288,False
2017,J5Z61,1231.332304753635,False
2017,J5Z62,5759.047789230287,False
2017,J5Z80,620.2463366267478,False
2017,J6Z90,141.8675038693034,True
2017,J6Z91,310.604222639203,True
2017,J6Z92,868.4909397895452,False
2017,K0Z20,1432.349028741929,False
2017,K0Z40,698.4501017171417,True
2017,L0Z60,30148.862589395307,False
2017,L1Z60,13110.844337623914,False
2017,L2Z60,26051.789265212505,False
2017,L2Z61,26296.652356574094,False
2017,L3Z80,4415.433269163766,False
2017,L4Z80,1900.5988726572705,False
2017,L4Z81,3602.229714176796,False
2017,L5Z90,10642.621567269389,False
2017,L5Z91,1681.968241622176,False
2017,L5Z92,4135.121632163367,False
2017,L6Z90,593.0282204299119,True
2017,M0Z60,5713.906457548667,False
2017,M1Z80,8569.774039832599,False
2017,M1Z81,7369.738827587437,False
2017,M2Z90,33445.93327643611,False
2017,M2Z91,1740.225477081672,False
2017,M2Z92,1276.305986993844,False
2017,N0Z90,13166.905544927176,False
2017,N0Z91,1985.685532590448,False
2017,P3Z90,1335.9183968474829,False
2017,Q0Z60,11027.418642861276,False
2017,Q1Z80,6279.788729939685,False
2017,Q1Z81,2298.0082282348376,False
2017,Q2Z90,2430.838680425564,False
2017,Q2Z91,1529.425040175557,False
2017,R0Z60,39194.037273856775,False
2017,R0Z61,28555.84557074062,False
2017,R1Z60,21853.06919600181,False
2017,R1Z61,9224.69635719429,False
2017,R1Z62,31694.24542091573,False
2017,R1Z63,1463.345405698943,False
2017,R1Z66,10437.358355073118,False
2017,R1Z67,12573.496431908898,False
2017,R2Z80,28792.805430284927,False
2017,R2Z83,6883.810988509462,False
2017,R3Z80,2889.2305771632277,False
2017,R3Z82,1655.245707712641,False
2017,R4Z90,8156.896309896868,False
2017,R4Z91,10890.244413989456,False
2017,R4Z92,1455.1119383768107,False
2017,R4Z93,8702.329545681756,False
2017,S0Z20,11859.978257803388,False
2017,S0Z40,3939.3598080271295,False
2017,S0Z41,1141.3231670418138,False
2017,S0Z42,6185.471471907514,False
2017,S1Z20,73845.60638249421,False
2017,S1Z40,41277.67247708614,False
2017,S1Z80,6283.986459902191,False
2017,S2Z60,35490.08932863009,False
2017,S2Z61,79578.52592097646,False
2017,S2Z80,2989.5462445782828,False
2017,S2Z81,1281.305263042667,False
2017,S3Z90,2809.0197340198906,False
2017,T0Z60,14889.396241094944,False
2017,T1Z60,26183.374975319184,False
2017,T2A60,59917.89488070663,False
2017,T2B60,11368.277334858503,False
2017,T3Z60,1499.2219922865836,False
2017,T3Z61,28680.05166374151,False
2017,T4Z60,85654.56745714137,False
2017,T4Z61,19190.16654396097,False
2017,T4Z62,11269.36787941922,False
2017,T6Z61,7766.209332285722,False
2017,U0Z80,4169.077744560292,False
2017,U0Z81,522.800440363955,False
2017,U0Z90,1295.8005670077862,False
2017,U0Z91,903.0730883028832,False
2017,U0Z92,1298.9845871840478,False
2017,U1Z80,23663.487155555424,False
2017,U1Z81,641.9967105515008,False
2017,U1Z82,6013.823269177039,False
2017,U1Z91,42298.25725411183,False
2017,U1Z92,51.3279868280664,True
2017,U1Z93,228.36036663518516,True
2017,V0Z60,50715.660769166105,False
2017,V1Z80,21585.2577373721,False
2017,V1Z81,238.93057485790055,True
2017,V2Z90,5222.850897117028,False
2017,V2Z91,781.5672918171973,False
2017,V2Z92,1139.961812574645,False
2017,V2Z93,2815.679689812201,False
2017,V3Z70,4943.365873651822,False
2017,V3Z71,2212.916494062126,False
2017,V3Z80,5865.031657141334,False
2017,V3Z90,1734.140616275127,False
2017,V4Z80,2801.760152890002,False
2017,V4Z83,15411.507078884437,False
2017,V4Z85,6045.734082762486,False
2017,V5Z81,71398.61267715269,False
2017,V5Z82,21760.447954371102,False
2017,V5Z84,12735.969428690643,False
2017,W0Z80,707.2822008315236,False
2017,W0Z90,4400.381361661842,False
2017,W0Z91,92.01351200632264,True
2017,W0Z92,1259.6282192508518,False
2017,W1Z80,13347.854818708016,False
2018,A0Z40,73140.0958630021,False
2018,A0Z41,8512.8923165217,False
2018,A0Z42,3100.6204997491,False
2018,A0Z43,5816.048327024,False
2018,A1Z40,21061.2736994574,False
2018,A1Z41,25445.7885294446,False
2018,A1Z42,128809.8526045434,False
2018,A2Z70,3414.1471895166,False
2018,A2Z90,248.0847452157,False
2018,A3Z40,2721.3130930856,False
2018,A3Z41,1496.0592384261,False
2018,A3Z90,205.7198688321,True
2018,B0Z20,7225.2530874085,False
2018,B0Z21,18586.9178221909,False
2018,B1Z40,10066.5490712177,False
2018,B2Z40,14763.9222407438,False
2018,B2Z41,449.9850328572,True
2018,B2Z42,643.5861303978,True
2018,B2Z43,1465.511839792,False
2018,B2Z44,5813.5499680016,False
2018,B3Z20,21815.7874249362,False
2018,B4Z41,9776.7427675504,False
2018,B4Z42,10181.9808692098,False
2018,B4Z43,9033.9513102631,False
2018,B4Z44,6554.722302018,False
2018,B5Z40,5738.2773572951,False
2018,B6Z70,1194.2470613729,False
2018,B6Z71,7501.120598869,False
2018,B6Z72,3379.6121551423,False
2018,B6Z73,7538.5587754218,False
2018,B7Z90,2293.4152687718,False
2018,B7Z91,6870.4884223819,False
2018,C0Z20,3904.2563336568,False
2018,C1Z40,5882.6316514992,False
2018,C2Z70,3680.2397709829,False
2018,C2Z71,545.1393968662,True
2018,C2Z80,243.7191648756,True
2018,D0Z20,8931.5544955833,False
2018,D1Z40,1147.2260980023,False
2018,D1Z41,4968.0352254265,False
2018,D2Z40,5309.6719433514,False
2018,D2Z41,624.7205318082,True
2018,D2Z42,4775.77524104,False
2018,D3Z20,16633.9172391607,False
2018,D4Z40,5247.0977989248,False
2018,D4Z41,537.6863129971,False
2018,D6Z70,2900.6337795639,False
2018,D6Z71,2207.988588392,False
2018,D6Z80,391.2175423514,True
2018,E0Z20,7206.0793107607,False
2018,E0Z21,24822.9775037031,False
2018,E0Z22,2389.6977083315,False
2018,E0Z23,1461.5154210615,False
2018,E0Z24,6949.5349935487,False
2018,E1Z40,1023.9420360699,False
2018,E1Z41,2931.1969987298,False
2018,E1Z42,6016.4382350645,False
2018,E1Z43,1458.8714288684,False
2018,E1Z44,390.8997758742,True
2018,E1Z46,2199.5876639504,False
2018,E1Z47,1323.4727705376,False
2018,E2Z70,4472.8555806609,False
2018,E2Z80,885.3582104717,False
2018,F0Z20,7912.2589923053,False
2018,F1Z40,1130.9835476845,False
2018,F1Z41,936.5569739868,False
2018,F2Z20,2681.8625525963,False
2018,F3Z41,1391.6530571748,False
2018,F4Z20,1431.9020368466,False
2018,F4Z41,667.2894891332,False
2018,F5Z70,407.6747393663,False
2018,G0A40,10411.7437836641,False
2018,G0A41,3816.2306113797,False
2018,G0A42,1281.6153123237,True
2018,G0A43,6977.3764889319,False
2018,G0B40,3350.9675675745,False
2018,G0B41,9447.5130757897,False
2018,G1Z70,17896.7014871787,False
2018,G1Z71,824.7075063287,False
2018,G1Z80,904.9621821614,False
2018,H0Z90,4712.6735273189,False
2018,H0Z91,2431.1232596116,False
2018,H0Z92,4081.9332953248,False
2018,J0Z20,58069.1615401943,False
2018,J1Z40,16358.1139030464,False
2018,J1Z80,2078.7646571559,False
2018,J3Z40,12507.8610852126,False
2018,J3Z41,10052.7198805308,False
2018,J3Z42,29412.6048292063,False
2018,J3Z43,29515.6817441201,False
2018,J3Z44,2640.9064830463,False
2018,J4Z40,1713.8608783105,False
2018,J4Z60,127.0369546218,False
2018,J4Z80,2442.6511077016,False
2018,J5Z60,4998.0046517312,False
2018,J5Z61,842.7347148143,False
2018,J5Z62,7141.4899260931,False
2018,J5Z80,692.8585134811,False
2018,J6Z90,199.0472481466,True
2018,J6Z91,486.6582128674,True
2018,J6Z92,858.2348120354,False
2018,K0Z20,1744.3860999225,False
2018,K0Z40,547.6955067862,False
2018,L0Z60,36032.7685483364,False
2018,L1Z60,15861.9600915194,False
2018,L2Z60,25444.5790850406,False
2018,L2Z61,30611.2504320485,False
2018,L3Z80,4290.4936438021,False
2018,L4Z80,2468.3168709102,False
2018,L4Z81,4155.2196759961,False
2018,L5Z90,14293.5492751093,False
2018,L5Z91,2153.230780065,False
2018,L5Z92,4475.4134099071,False
2018,L6Z90,455.7267731473,False
2018,M0Z60,8954.1712643969,False
2018,M1Z80,11402.5381131096,False
2018,M1Z81,9128.7308975079,False
2018,M2Z90,42470.6831290005,False
2018,M2Z91,2337.1511469496,False
2018,M2Z92,1519.0950698159,False
2018,N0Z90,15054.1622015504,False
2018,N0Z91,2633.8611441428,False
2018,P3Z90,1821.1952540937,False
2018,Q0Z60,16487.3703700285,False
2018,Q1Z80,6151.3817272253,False
2018,Q1Z81,3062.59353933,False
2018,Q2Z90,1915.2590419836,False
2018,Q2Z91,2226.1625790154,False
2018,R0Z60,57420.6254902314,False
2018,R0Z61,32003.2954446131,False
2018,R1Z60,24291.9394679524,False
2018,R1Z61,8380.3034613467,False
2018,R1Z62,37591.8447944979,False
2018,R1Z63,1497.6992020718,False
2018,R1Z66,10560.5570950305,False
2018,R1Z67,12387.6076524957,False
2018,R2Z80,30276.1267991491,False
2018,R2Z83,7681.5281496797,False
2018,R3Z80,2599.2653786191,False
2018,R3Z82,1676.2629624486,False
2018,R4Z90,9013.1970063118,False
2018,R4Z91,12493.9136663877,False
2018,R4Z92,1428.602075197,False
2018,R4Z93,9661.5428827232,False
2018,S0Z20,11991.8896184282,False
2018,S0Z40,3982.4498054746,False
2018,S0Z41,1176.5759797171,False
2018,S0Z42,6687.5121504245,False
2018,S1Z20,83524.9112329144,False
2018,S1Z40,46620.0888988008,False
2018,S1Z80,7556.2449851708,False
2018,S2Z60,40212.9786166646,False
2018,S2Z61,89191.8534003442,False
2018,S2Z80,3000.4770731995,False
2018,S2Z81,1727.923889524,False
2018,S3Z90,2146.9301674298,False
2018,T0Z60,17356.5093335456,False
2018,T1Z60,26237.0588501309,False
2018,T2A60,65591.5995340761,False
2018,T2B60,14337.50332795,False
2018,T3Z60,1677.8619919334,False
2018,T3Z61,33054.1138364339,False
2018,T4Z60,105375.0614636645,False
2018,T4Z61,20386.6511571845,False
2018,T4Z62,14633.1187223313,False
2018,T6Z61,7670.8187524891,False
2018,U0Z80,4483.6786213893,False
2018,U0Z81,649.0699694816,True
2018,U0Z90,1394.7087527586002,False
